DateTime,AltmanZScore
2023-03-31,3.671
2022-12-31,3.622
2022-09-30,3.275
2022-06-30,3.179
2022-03-31,3.119
2021-12-31,3.676
2021-09-30,4.504
2021-06-30,4.183
2021-03-31,4.198
2020-12-31,3.985
2020-09-30,4.396
2020-06-30,4.461
2020-03-31,3.801
2019-12-31,4.098
2019-09-30,3.694
2019-06-30,4.077
