DateTime,AltmanZScore
2023-06-30,3.847
2023-03-31,3.415
2022-12-31,3.387
2022-09-30,2.66
2022-06-30,2.726
2022-03-31,2.836
2021-12-31,2.458
2021-09-30,2.524
2021-06-30,2.553
2021-03-31,2.027
2020-12-31,0.8239
2020-09-30,0.1834
2020-06-30,0.2159
2020-03-31,-0.6695
2019-12-31,2.79
2019-09-30,2.462
2019-06-30,2.809
2019-03-31,3.066
2018-12-31,2.36
2018-09-30,3.002
2018-06-30,2.785
