DateTime,AltmanZScore
2022-12-31,2.115
2022-09-30,2.026
2022-06-30,1.652
2022-03-31,1.794
2021-12-31,2.134
2021-09-30,2.473
2021-06-30,3.184
2021-03-31,3.917
2020-12-31,4.617
2020-09-30,7.718
2020-06-30,6.988
2020-03-31,6.588
2019-12-31,8.281
2019-09-30,7.182
